event_id,event_title,event_volume,event_liquidity,n_markets,market_id,question,p_yes_mid,p_yes_mid_valid,best_bid,best_ask,end_date
139255,2026 Women’s US Open Winner (Tennis),6914025.6088849995,1124245.53689,67,1088713,Will Player U win the 2026 Women’s US Open?,,False,0.0,1.0,2026-09-13T00:00:00Z
139255,2026 Women’s US Open Winner (Tennis),6914025.6088849995,1124245.53689,67,1088714,Will Player V win the 2026 Women’s US Open?,,False,0.0,1.0,2026-09-13T00:00:00Z
139255,2026 Women’s US Open Winner (Tennis),6914025.6088849995,1124245.53689,67,1088715,Will Player W win the 2026 Women’s US Open?,,False,0.0,1.0,2026-09-13T00:00:00Z
139255,2026 Women’s US Open Winner (Tennis),6914025.6088849995,1124245.53689,67,1088716,Will Player X win the 2026 Women’s US Open?,,False,0.0,1.0,2026-09-13T00:00:00Z
139255,2026 Women’s US Open Winner (Tennis),6914025.6088849995,1124245.53689,67,1088717,Will Player Y win the 2026 Women’s US Open?,,False,0.0,1.0,2026-09-13T00:00:00Z
139255,2026 Women’s US Open Winner (Tennis),6914025.6088849995,1124245.53689,67,1088718,Will Player Z win the 2026 Women’s US Open?,,False,0.0,1.0,2026-09-13T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168133,Will the upper bound of the target federal funds rate be 2.25% at the end of 2026?,0.0045,True,0.004,0.005,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168134,Will the upper bound of the target federal funds rate be 2.5% at the end of 2026?,0.0055,True,0.005,0.006,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168135,Will the upper bound of the target federal funds rate be 2.75% at the end of 2026?,0.0065,True,0.006,0.007,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168136,Will the upper bound of the target federal funds rate be 3.0% at the end of 2026?,0.0125,True,0.012,0.013,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168137,Will the upper bound of the target federal funds rate be 3.25% at the end of 2026?,0.014,True,0.012,0.016,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168138,Will the upper bound of the target federal funds rate be 3.5% at the end of 2026?,0.0775,True,0.075,0.08,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168139,Will the upper bound of the target federal funds rate be 3.75% at the end of 2026?,0.4115,True,0.376,0.447,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168140,Will the upper bound of the target federal funds rate be 4.0% at the end of 2026?,0.3225,True,0.307,0.338,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168141,Will the upper bound of the target federal funds rate be 4.25% at the end of 2026?,0.132,True,0.121,0.143,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168142,Will the upper bound of the target federal funds rate be ≥ 4.5% at the end of 2026?,0.046,True,0.044,0.048,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168832,Will the upper bound of the target federal funds rate be ≤1.0% at the end of 2026?,0.0045,True,0.004,0.005,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168833,Will the upper bound of the target federal funds rate be 1.25% at the end of 2026?,0.0055,True,0.005,0.006,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168834,Will the upper bound of the target federal funds rate be 1.5% at the end of 2026?,0.0045,True,0.004,0.005,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168843,Will the upper bound of the target federal funds rate be 1.75% at the end of 2026?,0.0045,True,0.004,0.005,2026-12-09T00:00:00Z
159954,What will the Fed rate be at the end of 2026?,6768863.027904999,240347.14446,15,1168844,Will the upper bound of the target federal funds rate be 2.0% at the end of 2026?,0.0045,True,0.004,0.005,2026-12-09T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361010,Will Maxx Crosby play for Arizona Cardinals next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361011,Will Maxx Crosby play for Atlanta Falcons next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361012,Will Maxx Crosby play for Baltimore Ravens next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361013,Will Maxx Crosby play for Buffalo Bills next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361014,Will Maxx Crosby play for Carolina Panthers next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361015,Will Maxx Crosby play for Chicago Bears next?,0.0015,True,0.001,0.002,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361016,Will Maxx Crosby play for Cincinnati Bengals next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361017,Will Maxx Crosby play for Cleveland Browns next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361018,Will Maxx Crosby play for Dallas Cowboys next?,0.0565,True,0.02,0.093,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361019,Will Maxx Crosby play for Denver Broncos next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361020,Will Maxx Crosby play for Detroit Lions next?,0.0015,True,0.001,0.002,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361021,Will Maxx Crosby play for Green Bay Packers next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361022,Will Maxx Crosby play for Houston Texans next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361023,Will Maxx Crosby play for Indianapolis Colts next?,0.0015,True,0.001,0.002,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361024,Will Maxx Crosby play for Jacksonville Jaguars next?,0.0045,True,0.004,0.005,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361025,Will Maxx Crosby play for Kansas City Chiefs next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361026,Will Maxx Crosby play for Las Vegas Raiders next?,0.91,True,0.9,0.92,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361027,Will Maxx Crosby play for Los Angeles Chargers next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361028,Will Maxx Crosby play for Los Angeles Rams next?,0.0015,True,0.001,0.002,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361029,Will Maxx Crosby play for Miami Dolphins next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361030,Will Maxx Crosby play for Minnesota Vikings next?,0.0015,True,0.001,0.002,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361031,Will Maxx Crosby play for New England Patriots next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361032,Will Maxx Crosby play for New Orleans Saints next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361033,Will Maxx Crosby play for New York Giants next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361034,Will Maxx Crosby play for New York Jets next?,0.0035,True,0.003,0.004,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361035,Will Maxx Crosby play for Philadelphia Eagles next?,0.003,True,0.001,0.005,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361036,Will Maxx Crosby play for Pittsburgh Steelers next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361037,Will Maxx Crosby play for San Francisco 49ers next?,0.022,True,0.003,0.041,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361038,Will Maxx Crosby play for Seattle Seahawks next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361039,Will Maxx Crosby play for Tampa Bay Buccaneers next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361040,Will Maxx Crosby play for Tennessee Titans next?,0.0015,True,0.001,0.002,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361041,Will Maxx Crosby play for Washington Commanders next?,0.0005,True,,0.001,2026-09-01T00:00:00Z
203710,Where will Maxx Crosby play in 2026?,6348018.734019998,39472.15985,33,1361042,Will Maxx Crosby play for another team next?,,False,0.0,1.0,2026-09-01T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361054,Will Dallas Cowboys win the 2027 NFL NFC Championship?,0.0605,True,0.059,0.062,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361055,Will New York Giants win the 2027 NFL NFC Championship?,0.0255,True,0.018,0.033,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361056,Will Philadelphia Eagles win the 2027 NFL NFC Championship?,0.0755,True,0.075,0.076,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361057,Will Washington Commanders win the 2027 NFL NFC Championship?,0.0225,True,0.021,0.024,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361058,Will Chicago Bears win the 2027 NFL NFC Championship?,0.055,True,0.05,0.06,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361059,Will Detroit Lions win the 2027 NFL NFC Championship?,0.0875,True,0.087,0.088,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361060,Will Green Bay Packers win the 2027 NFL NFC Championship?,0.07,True,0.06,0.08,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361061,Will Minnesota Vikings win the 2027 NFL NFC Championship?,0.029,True,0.028,0.03,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361062,Will Atlanta Falcons win the 2027 NFL NFC Championship?,0.0075,True,0.007,0.008,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361063,Will Carolina Panthers win the 2027 NFL NFC Championship?,0.031,True,0.024,0.038,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361064,Will New Orleans Saints win the 2027 NFL NFC Championship?,0.0145,True,0.014,0.015,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361065,Will Tampa Bay Buccaneers win the 2027 NFL NFC Championship?,0.0315,True,0.031,0.032,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361066,Will Arizona Cardinals win the 2027 NFL NFC Championship?,0.0065,True,0.005,0.008,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361067,Will Los Angeles Rams win the 2027 NFL NFC Championship?,0.235,True,0.23,0.24,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361068,Will San Francisco 49ers win the 2027 NFL NFC Championship?,0.075,True,0.07,0.08,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361069,Will Seattle Seahawks win the 2027 NFL NFC Championship?,0.125,True,0.12,0.13,2027-01-25T00:00:00Z
203716,Pro Football: 2027 NFC Champion ,6279424.024997001,1596456.72809,17,1361070,Will another team win the 2027 NFL NFC Championship?,,False,0.0,1.0,2027-01-25T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676739,Will NVIDIA be the largest company in the world by market cap on December 31?,0.735,True,0.73,0.74,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676740,Will Microsoft be the largest company in the world by market cap on December 31?,0.0055,True,0.005,0.006,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676741,Will Apple be the largest company in the world by market cap on December 31?,0.1375,True,0.133,0.142,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676742,Will Alphabet be the largest company in the world by market cap on December 31?,0.095,True,0.09,0.1,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676743,Will Tesla be the largest company in the world by market cap on December 31?,0.0015,True,0.001,0.002,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676744,Will Saudi Aramco be the largest company in the world by market cap on December 31?,0.0025,True,0.002,0.003,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676745,Will Amazon be the largest company in the world by market cap on December 31?,0.0025,True,0.002,0.003,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676746,Will SpaceX be the largest company in the world by market cap on December 31?,0.009,True,0.008,0.01,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676747,Will Company B be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676748,Will Company C be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676749,Will Company D be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676750,Will Company E be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676751,Will Company F be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676752,Will Company G be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676753,Will Company H be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676754,Will Company I be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676755,Will Company J be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676756,Will Company K be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676757,Will Company L be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676758,Will Company M be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676759,Will Company N be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676760,Will Company O be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676761,Will Company P be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676762,Will Company Q be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676763,Will Company R be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676764,Will Company S be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676765,Will Company T be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
79041,Largest Company end of December 2026?,6116894.120948001,1464448.75015,28,676766,Will any other company be the largest company in the world by market cap on December 31?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321561,Will SpaceX have the highest IPO Market Cap 2026?,0.545,True,0.54,0.55,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321562,Will OpenAI have the highest IPO Market Cap 2026?,0.0045,True,0.004,0.005,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321563,Will ByteDance have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321564,Will Anthropic have the highest IPO Market Cap 2026?,0.444,True,0.438,0.45,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321565,Will Stripe have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321566,Will Databricks have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321567,Will SHEIN have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321568,Will xAI have the highest IPO Market Cap 2026?,0.255,True,0.01,0.5,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321569,Will Waymo have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321570,Will Revolut have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321571,Will Discord have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321572,Will Perplexity AI have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321573,Will Kraken have the highest IPO Market Cap 2026?,0.0005,True,,0.001,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321574,Will Other company have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321575,Will Placeholder A have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321576,Will Placeholder B have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321577,Will Placeholder C have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321578,Will Placeholder D have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321579,Will Placeholder E have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321580,Will Placeholder F have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321581,Will Placeholder G have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321585,Will Placeholder H have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321588,Will Placeholder I have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321589,Will Placeholder J have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321590,Will Placeholder K have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321591,Will Placeholder L have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321592,Will Placeholder M have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321593,Will Placeholder N have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321594,Will Placeholder O have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321595,Will Placeholder P have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321596,Will Placeholder Q have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321597,Will Placeholder R have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321598,Will Placeholder S have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321599,Will Placeholder T have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321600,Will Placeholder U have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321601,Will Placeholder V have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321602,Will Placeholder W have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321603,Will Placeholder X have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321604,Will Placeholder Y have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321605,Will Placeholder Z have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321606,Will Placeholder AA have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321607,Will Placeholder AB have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321608,Will Placeholder AC have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321609,Will Placeholder AD have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321610,Will Placeholder AE have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321611,Will Placeholder AF have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321612,Will Placeholder AG have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321613,Will Placeholder AH have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321614,Will Placeholder AI have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321615,Will Placeholder AJ have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321616,Will Placeholder AK have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
196914,Largest IPO by market cap in 2026?,5499568.180414,714299.78092,74,1321617,Will Placeholder AL have the highest IPO Market Cap 2026?,,False,0.0,1.0,2026-12-31T00:00:00Z
